2025-02-18 16:50:23,704 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:23,705 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:23,705 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:24,166 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:24,170 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:24,170 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:34,056 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:34,154 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:34,155 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:52,076 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:52,079 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:52,080 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:52,996 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:52,998 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:52,999 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:53,519 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:53,522 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:53,523 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:53,526 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:53,528 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:53,528 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:53,736 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:53,738 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:53,740 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:55,415 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:55,417 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:55,417 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:57,931 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:57,933 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:57,934 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:59,436 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:59,439 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:59,440 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:59,444 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:59,445 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:59,446 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:59,465 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:59,467 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:59,467 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:00,381 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:00,383 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:00,385 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:00,389 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:00,391 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:00,392 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:00,655 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:00,657 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:00,658 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,126 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,127 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,128 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,133 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,135 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,136 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,158 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,159 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,159 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,348 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,350 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,350 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,483 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,485 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,485 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,578 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,580 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,581 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:51:07,732 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:51:07,734 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:51:07,735 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:55:40,112 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:55:40,115 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:55:40,115 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:55:55,419 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:55:55,422 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:55:55,422 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:00,423 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:00,517 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:00,517 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:41,984 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:41,986 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:41,987 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:45,037 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:45,039 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:45,040 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:46,916 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:46,918 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:46,918 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:48,621 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:48,623 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:48,624 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:56:59,754 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:56:59,756 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:56:59,756 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:57:00,537 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:57:00,541 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:57:00,541 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:57:02,178 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:57:02,347 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:57:02,348 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:57:09,638 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:57:35,288 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:57:35,292 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:28,825 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:28,827 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:28,827 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:31,299 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:31,301 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:31,302 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:31,566 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:31,569 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:31,573 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:31,587 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:31,588 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:31,590 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:31,678 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:31,681 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:31,685 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 17:08:31,699 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 17:08:31,701 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 17:08:31,702 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
